Season,EventName,Abbreviation,fp_session,fp_gap
2023,Hungarian Grand Prix,ALB,FP2,0.691
2023,Hungarian Grand Prix,ZHO,FP2,0.422
2023,Hungarian Grand Prix,HUL,FP2,0.372
2023,Hungarian Grand Prix,OCO,FP2,0.359
2023,Hungarian Grand Prix,HAM,FP2,1.06
2023,Hungarian Grand Prix,SAI,FP2,0.496
2023,Hungarian Grand Prix,RUS,FP2,1.489
2023,Hungarian Grand Prix,BOT,FP2,0.399
2023,Hungarian Grand Prix,PIA,FP2,1.431
2023,Hungarian Grand Prix,VER,FP3,0.25
2023,Hungarian Grand Prix,SAR,FP3,1.003
2023,Hungarian Grand Prix,RIC,FP3,1.017
2023,Hungarian Grand Prix,NOR,FP3,0.271
2023,Hungarian Grand Prix,GAS,FP3,0.965
2023,Hungarian Grand Prix,PER,FP3,0.256
2023,Hungarian Grand Prix,ALO,FP3,0.539
2023,Hungarian Grand Prix,LEC,FP3,0.379
2023,Hungarian Grand Prix,STR,FP3,0.725
2023,Hungarian Grand Prix,MAG,FP3,0.838
2023,Hungarian Grand Prix,TSU,FP3,1.345
2023,Hungarian Grand Prix,ALB,FP3,0.781
2023,Hungarian Grand Prix,ZHO,FP3,0.733
2023,Hungarian Grand Prix,HUL,FP3,0.266
2023,Hungarian Grand Prix,OCO,FP3,1.168
2023,Hungarian Grand Prix,HAM,FP3,0.0
2023,Hungarian Grand Prix,SAI,FP3,0.423
2023,Hungarian Grand Prix,RUS,FP3,0.308
2023,Hungarian Grand Prix,BOT,FP3,0.678
2023,Hungarian Grand Prix,PIA,FP3,0.787
2023,Belgian Grand Prix,SAR,FP1,13.21
2023,Belgian Grand Prix,RIC,FP1,6.112
2023,Belgian Grand Prix,NOR,FP1,1.277
2023,Belgian Grand Prix,GAS,FP1,44.806
2023,Belgian Grand Prix,PER,FP1,5.033
2023,Belgian Grand Prix,ALO,FP1,7.076
2023,Belgian Grand Prix,LEC,FP1,4.941
2023,Belgian Grand Prix,STR,FP1,18.739
2023,Belgian Grand Prix,MAG,FP1,6.022
2023,Belgian Grand Prix,TSU,FP1,5.86
2023,Belgian Grand Prix,ALB,FP1,5.187
2023,Belgian Grand Prix,ZHO,FP1,10.795
2023,Belgian Grand Prix,HUL,FP1,6.835
2023,Belgian Grand Prix,OCO,FP1,12.811
2023,Belgian Grand Prix,HAM,FP1,7.092
2023,Belgian Grand Prix,SAI,FP1,0.0
2023,Belgian Grand Prix,RUS,FP1,7.268
2023,Belgian Grand Prix,BOT,FP1,8.878
2023,Belgian Grand Prix,PIA,FP1,0.585
2023,Dutch Grand Prix,VER,FP1,0.0
2023,Dutch Grand Prix,SAR,FP1,0.765
2023,Dutch Grand Prix,RIC,FP1,1.138
2023,Dutch Grand Prix,NOR,FP1,0.608
2023,Dutch Grand Prix,GAS,FP1,1.043
2023,Dutch Grand Prix,PER,FP1,0.471
2023,Dutch Grand Prix,ALO,FP1,0.278
2023,Dutch Grand Prix,LEC,FP1,1.667
2023,Dutch Grand Prix,STR,FP1,26.55
2023,Dutch Grand Prix,MAG,FP1,1.47
2023,Dutch Grand Prix,TSU,FP1,0.897
2023,Dutch Grand Prix,ALB,FP1,0.595
2023,Dutch Grand Prix,ZHO,FP1,1.974
2023,Dutch Grand Prix,HUL,FP1,2.171
2023,Dutch Grand Prix,OCO,FP1,0.95
2023,Dutch Grand Prix,SHW,FP1,2.951
2023,Dutch Grand Prix,HAM,FP1,0.373
2023,Dutch Grand Prix,RUS,FP1,0.961
2023,Dutch Grand Prix,BOT,FP1,1.596
2023,Dutch Grand Prix,PIA,FP1,0.806
2023,Dutch Grand Prix,VER,FP2,0.023
2023,Dutch Grand Prix,SAR,FP2,0.604
2023,Dutch Grand Prix,RIC,FP2,1.766
2023,Dutch Grand Prix,NOR,FP2,0.0
2023,Dutch Grand Prix,GAS,FP2,0.436
2023,Dutch Grand Prix,PER,FP2,0.487
2023,Dutch Grand Prix,ALO,FP2,0.533
2023,Dutch Grand Prix,LEC,FP2,0.585
2023,Dutch Grand Prix,STR,FP2,0.505
2023,Dutch Grand Prix,MAG,FP2,1.074
2023,Dutch Grand Prix,TSU,FP2,0.39
2023,Dutch Grand Prix,ALB,FP2,0.269
2023,Dutch Grand Prix,ZHO,FP2,0.744
2023,Dutch Grand Prix,HUL,FP2,1.363
2023,Dutch Grand Prix,OCO,FP2,0.671
2023,Dutch Grand Prix,HAM,FP2,0.308
2023,Dutch Grand Prix,SAI,FP2,0.763
2023,Dutch Grand Prix,RUS,FP2,0.679
2023,Dutch Grand Prix,BOT,FP2,0.527
2023,Dutch Grand Prix,PIA,FP2,1.571
2023,Dutch Grand Prix,VER,FP3,0.0
2023,Dutch Grand Prix,SAR,FP3,1.939
2023,Dutch Grand Prix,NOR,FP3,1.527
2023,Dutch Grand Prix,GAS,FP3,1.579
2023,Dutch Grand Prix,PER,FP3,1.0
2023,Dutch Grand Prix,ALO,FP3,1.003
2023,Dutch Grand Prix,LEC,FP3,1.462
2023,Dutch Grand Prix,STR,FP3,2.427
2023,Dutch Grand Prix,TSU,FP3,1.913
2023,Dutch Grand Prix,ALB,FP3,1.119
2023,Dutch Grand Prix,ZHO,FP3,6.851
2023,Dutch Grand Prix,HUL,FP3,2.009
2023,Dutch Grand Prix,OCO,FP3,2.175
2023,Dutch Grand Prix,LAW,FP3,4.712
2023,Dutch Grand Prix,HAM,FP3,1.092
2023,Dutch Grand Prix,SAI,FP3,1.807
2023,Dutch Grand Prix,RUS,FP3,0.379
2023,Dutch Grand Prix,BOT,FP3,1.334
2023,Dutch Grand Prix,PIA,FP3,1.261
2023,Italian Grand Prix,VER,FP1,0.0
2023,Italian Grand Prix,SAR,FP1,1.004
2023,Italian Grand Prix,NOR,FP1,0.584
2023,Italian Grand Prix,GAS,FP1,1.274
2023,Italian Grand Prix,PER,FP1,0.177
2023,Italian Grand Prix,ALO,FP1,0.557
2023,Italian Grand Prix,LEC,FP1,0.309
2023,Italian Grand Prix,MAG,FP1,1.56
2023,Italian Grand Prix,TSU,FP1,0.614
2023,Italian Grand Prix,ALB,FP1,0.787
2023,Italian Grand Prix,ZHO,FP1,1.575
2023,Italian Grand Prix,HUL,FP1,1.41
2023,Italian Grand Prix,OCO,FP1,1.433
2023,Italian Grand Prix,DRU,FP1,1.483
2023,Italian Grand Prix,LAW,FP1,1.176
2023,Italian Grand Prix,HAM,FP1,0.612
2023,Italian Grand Prix,SAI,FP1,0.046
2023,Italian Grand Prix,RUS,FP1,0.532
2023,Italian Grand Prix,BOT,FP1,1.295
2023,Italian Grand Prix,PIA,FP1,0.789
2023,Italian Grand Prix,VER,FP2,0.276
2023,Italian Grand Prix,SAR,FP2,1.4
2023,Italian Grand Prix,NOR,FP2,0.019
2023,Italian Grand Prix,GAS,FP2,1.296
2023,Italian Grand Prix,PER,FP2,0.185
2023,Italian Grand Prix,ALO,FP2,0.716
2023,Italian Grand Prix,LEC,FP2,0.361
2023,Italian Grand Prix,STR,FP2,1048.346
2023,Italian Grand Prix,MAG,FP2,1.219
2023,Italian Grand Prix,TSU,FP2,1.341
2023,Italian Grand Prix,ALB,FP2,0.624
2023,Italian Grand Prix,ZHO,FP2,1.991
2023,Italian Grand Prix,HUL,FP2,0.936
2023,Italian Grand Prix,OCO,FP2,1.361
2023,Italian Grand Prix,LAW,FP2,1.812
2023,Italian Grand Prix,HAM,FP2,1.428
2023,Italian Grand Prix,SAI,FP2,0.0
2023,Italian Grand Prix,RUS,FP2,0.821
2023,Italian Grand Prix,BOT,FP2,1.24
2023,Italian Grand Prix,PIA,FP2,0.19
2023,Italian Grand Prix,VER,FP3,0.086
2023,Italian Grand Prix,SAR,FP3,1.468
2023,Italian Grand Prix,NOR,FP3,1.603
2023,Italian Grand Prix,GAS,FP3,1.94
2023,Italian Grand Prix,PER,FP3,1.28
2023,Italian Grand Prix,ALO,FP3,0.799
2023,Italian Grand Prix,LEC,FP3,0.574
2023,Italian Grand Prix,STR,FP3,1.333
2023,Italian Grand Prix,MAG,FP3,0.972
2023,Italian Grand Prix,TSU,FP3,1.385
2023,Italian Grand Prix,ALB,FP3,1.142
2023,Italian Grand Prix,ZHO,FP3,1.83
2023,Italian Grand Prix,HUL,FP3,1.073
2023,Italian Grand Prix,OCO,FP3,1.827
2023,Italian Grand Prix,LAW,FP3,1.384
2023,Italian Grand Prix,HAM,FP3,0.541
2023,Italian Grand Prix,SAI,FP3,0.0
2023,Italian Grand Prix,RUS,FP3,0.818
2023,Italian Grand Prix,BOT,FP3,1.599
2023,Italian Grand Prix,PIA,FP3,1.39
2023,Singapore Grand Prix,VER,FP1,0.126
2023,Singapore Grand Prix,SAR,FP1,2.428
2023,Singapore Grand Prix,NOR,FP1,0.172
2023,Singapore Grand Prix,GAS,FP1,1.289
2023,Singapore Grand Prix,PER,FP1,0.375
2023,Singapore Grand Prix,ALO,FP1,0.624
2023,Singapore Grand Prix,LEC,FP1,0.0
2023,Singapore Grand Prix,STR,FP1,1.218
2023,Singapore Grand Prix,MAG,FP1,1.537
2023,Singapore Grand Prix,TSU,FP1,0.692
2023,Singapore Grand Prix,ALB,FP1,1.307
2023,Singapore Grand Prix,ZHO,FP1,2.106
2023,Singapore Grand Prix,HUL,FP1,1.635
2023,Singapore Grand Prix,OCO,FP1,0.716
2023,Singapore Grand Prix,LAW,FP1,1.544
2023,Singapore Grand Prix,HAM,FP1,0.19
2023,Singapore Grand Prix,SAI,FP1,0.078
2023,Singapore Grand Prix,RUS,FP1,0.345
2023,Singapore Grand Prix,BOT,FP1,1.452
2023,Singapore Grand Prix,PIA,FP1,2.124
2023,Singapore Grand Prix,VER,FP2,0.732
2023,Singapore Grand Prix,SAR,FP2,2.207
2023,Singapore Grand Prix,NOR,FP2,0.591
2023,Singapore Grand Prix,GAS,FP2,1.704
2023,Singapore Grand Prix,PER,FP2,0.692
2023,Singapore Grand Prix,ALO,FP2,0.358
2023,Singapore Grand Prix,LEC,FP2,0.018
2023,Singapore Grand Prix,STR,FP2,1.27
2023,Singapore Grand Prix,MAG,FP2,0.897
2023,Singapore Grand Prix,TSU,FP2,1.357
2023,Singapore Grand Prix,ALB,FP2,3.438
2023,Singapore Grand Prix,ZHO,FP2,1.455
2023,Singapore Grand Prix,HUL,FP2,1.019
2023,Singapore Grand Prix,OCO,FP2,1.241
2023,Singapore Grand Prix,LAW,FP2,1.165
2023,Singapore Grand Prix,HAM,FP2,0.465
2023,Singapore Grand Prix,SAI,FP2,0.0
2023,Singapore Grand Prix,RUS,FP2,0.235
2023,Singapore Grand Prix,BOT,FP2,0.985
2023,Singapore Grand Prix,PIA,FP2,1.341
2023,Singapore Grand Prix,VER,FP3,0.313
2023,Singapore Grand Prix,SAR,FP3,1.643
2023,Singapore Grand Prix,NOR,FP3,0.238
2023,Singapore Grand Prix,GAS,FP3,1.286
2023,Singapore Grand Prix,PER,FP3,0.719
2023,Singapore Grand Prix,ALO,FP3,0.986
2023,Singapore Grand Prix,LEC,FP3,0.316
2023,Singapore Grand Prix,STR,FP3,1.061
2023,Singapore Grand Prix,MAG,FP3,0.905
2023,Singapore Grand Prix,TSU,FP3,0.88
2023,Singapore Grand Prix,ALB,FP3,1.305
2023,Singapore Grand Prix,ZHO,FP3,1.572
2023,Singapore Grand Prix,HUL,FP3,0.831
2023,Singapore Grand Prix,OCO,FP3,0.914
2023,Singapore Grand Prix,LAW,FP3,1.292
2023,Singapore Grand Prix,HAM,FP3,0.47
2023,Singapore Grand Prix,SAI,FP3,0.0
2023,Singapore Grand Prix,RUS,FP3,0.069
2023,Singapore Grand Prix,BOT,FP3,1.475
2023,Singapore Grand Prix,PIA,FP3,0.665
2023,Japanese Grand Prix,VER,FP1,0.0
2023,Japanese Grand Prix,SAR,FP1,2.565
2023,Japanese Grand Prix,NOR,FP1,0.745
2023,Japanese Grand Prix,GAS,FP1,1.482
2023,Japanese Grand Prix,PER,FP1,1.396
2023,Japanese Grand Prix,ALO,FP1,1.003
2023,Japanese Grand Prix,LEC,FP1,0.927
2023,Japanese Grand Prix,STR,FP1,1.393
2023,Japanese Grand Prix,MAG,FP1,2.328
2023,Japanese Grand Prix,TSU,FP1,0.95
2023,Japanese Grand Prix,ALB,FP1,1.344
2023,Japanese Grand Prix,ZHO,FP1,3.184
2023,Japanese Grand Prix,HUL,FP1,1.801
2023,Japanese Grand Prix,OCO,FP1,1.869
2023,Japanese Grand Prix,LAW,FP1,1.358
2023,Japanese Grand Prix,HAM,FP1,2.052
2023,Japanese Grand Prix,SAI,FP1,0.626
2023,Japanese Grand Prix,RUS,FP1,1.663
2023,Japanese Grand Prix,BOT,FP1,2.213
2023,Japanese Grand Prix,PIA,FP1,1.066
2023,Japanese Grand Prix,VER,FP2,0.0
2023,Japanese Grand Prix,SAR,FP2,1.632
2023,Japanese Grand Prix,NOR,FP2,0.464
2023,Japanese Grand Prix,GAS,FP2,1.491
2023,Japanese Grand Prix,PER,FP2,1.022
2023,Japanese Grand Prix,ALO,FP2,0.804
2023,Japanese Grand Prix,LEC,FP2,0.32
2023,Japanese Grand Prix,STR,FP2,1.083
2023,Japanese Grand Prix,MAG,FP2,1.481
2023,Japanese Grand Prix,TSU,FP2,1.49
2023,Japanese Grand Prix,ALB,FP2,0.867
2023,Japanese Grand Prix,ZHO,FP2,1.477
2023,Japanese Grand Prix,HUL,FP2,1.109
2023,Japanese Grand Prix,OCO,FP2,1.106
2023,Japanese Grand Prix,LAW,FP2,1.453
2023,Japanese Grand Prix,HAM,FP2,1.141
2023,Japanese Grand Prix,SAI,FP2,0.549
2023,Japanese Grand Prix,RUS,FP2,0.64
2023,Japanese Grand Prix,BOT,FP2,1.051
2023,Japanese Grand Prix,PIA,FP2,0.974
2023,Japanese Grand Prix,VER,FP3,0.0
2023,Japanese Grand Prix,SAR,FP3,1.735
2023,Japanese Grand Prix,NOR,FP3,0.24
2023,Japanese Grand Prix,GAS,FP3,1.932
2023,Japanese Grand Prix,PER,FP3,0.737
2023,Japanese Grand Prix,ALO,FP3,1.282
2023,Japanese Grand Prix,LEC,FP3,0.755
2023,Japanese Grand Prix,STR,FP3,1.887
2023,Japanese Grand Prix,MAG,FP3,1.613
2023,Japanese Grand Prix,TSU,FP3,1.684
2023,Japanese Grand Prix,ALB,FP3,1.846
2023,Japanese Grand Prix,ZHO,FP3,1.401
2023,Japanese Grand Prix,HUL,FP3,1.712
2023,Japanese Grand Prix,OCO,FP3,1.657
2023,Japanese Grand Prix,LAW,FP3,1.781
2023,Japanese Grand Prix,HAM,FP3,0.892
2023,Japanese Grand Prix,SAI,FP3,0.87
2023,Japanese Grand Prix,RUS,FP3,1.238
2023,Japanese Grand Prix,BOT,FP3,1.432
2023,Japanese Grand Prix,PIA,FP3,0.288
2023,Qatar Grand Prix,VER,FP1,0.0
2023,Qatar Grand Prix,SAR,FP1,1.122
2023,Qatar Grand Prix,NOR,FP1,1.013
2023,Qatar Grand Prix,GAS,FP1,1.393
2023,Qatar Grand Prix,PER,FP1,0.588
2023,Qatar Grand Prix,ALO,FP1,0.491
2023,Qatar Grand Prix,LEC,FP1,0.481
2023,Qatar Grand Prix,STR,FP1,1.262
2023,Qatar Grand Prix,MAG,FP1,2.074
2023,Qatar Grand Prix,TSU,FP1,0.599
2023,Qatar Grand Prix,ALB,FP1,1.162
2023,Qatar Grand Prix,ZHO,FP1,1.678
2023,Qatar Grand Prix,HUL,FP1,0.743
2023,Qatar Grand Prix,OCO,FP1,1.304
2023,Qatar Grand Prix,LAW,FP1,1.81
2023,Qatar Grand Prix,HAM,FP1,1.251
2023,Qatar Grand Prix,SAI,FP1,0.334
2023,Qatar Grand Prix,RUS,FP1,0.908
2023,Qatar Grand Prix,BOT,FP1,1.613
2023,Qatar Grand Prix,PIA,FP1,0.952
2023,United States Grand Prix,VER,FP1,0.0
2023,United States Grand Prix,SAR,FP1,1.075
2023,United States Grand Prix,RIC,FP1,1.24
2023,United States Grand Prix,NOR,FP1,1.344
2023,United States Grand Prix,GAS,FP1,0.793
2023,United States Grand Prix,PER,FP1,0.3
2023,United States Grand Prix,ALO,FP1,1.928
2023,United States Grand Prix,LEC,FP1,0.156
2023,United States Grand Prix,STR,FP1,4.028
2023,United States Grand Prix,MAG,FP1,0.56
2023,United States Grand Prix,TSU,FP1,1.192
2023,United States Grand Prix,ALB,FP1,0.58
2023,United States Grand Prix,ZHO,FP1,1.506
2023,United States Grand Prix,HUL,FP1,0.79
2023,United States Grand Prix,OCO,FP1,1.154
2023,United States Grand Prix,HAM,FP1,0.281
2023,United States Grand Prix,SAI,FP1,0.621
2023,United States Grand Prix,RUS,FP1,0.562
2023,United States Grand Prix,BOT,FP1,1.605
2023,United States Grand Prix,PIA,FP1,2.508
2023,Mexico City Grand Prix,VER,FP1,0.0
2023,Mexico City Grand Prix,SAR,FP1,1.439
2023,Mexico City Grand Prix,RIC,FP1,0.85
2023,Mexico City Grand Prix,NOR,FP1,0.519
2023,Mexico City Grand Prix,PER,FP1,0.297
2023,Mexico City Grand Prix,ALO,FP1,1.629
2023,Mexico City Grand Prix,LEC,FP1,0.579
2023,Mexico City Grand Prix,STR,FP1,0.969
2023,Mexico City Grand Prix,ALB,FP1,0.095
2023,Mexico City Grand Prix,ZHO,FP1,1.411
2023,Mexico City Grand Prix,HUL,FP1,1.25
2023,Mexico City Grand Prix,OCO,FP1,0.959
2023,Mexico City Grand Prix,HAD,FP1,2.223
2023,Mexico City Grand Prix,VES,FP1,3.219
2023,Mexico City Grand Prix,HAM,FP1,1.006
2023,Mexico City Grand Prix,BEA,FP1,1.595
2023,Mexico City Grand Prix,SAI,FP1,0.761
2023,Mexico City Grand Prix,DOO,FP1,2.391
2023,Mexico City Grand Prix,PIA,FP1,0.745
2023,Mexico City Grand Prix,VER,FP2,0.0
2023,Mexico City Grand Prix,SAR,FP2,1.214
2023,Mexico City Grand Prix,RIC,FP2,0.316
2023,Mexico City Grand Prix,NOR,FP2,0.119
2023,Mexico City Grand Prix,GAS,FP2,0.956
2023,Mexico City Grand Prix,PER,FP2,0.302
2023,Mexico City Grand Prix,ALO,FP2,1.74
2023,Mexico City Grand Prix,LEC,FP2,0.266
2023,Mexico City Grand Prix,STR,FP2,1.389
2023,Mexico City Grand Prix,MAG,FP2,1.426
2023,Mexico City Grand Prix,TSU,FP2,0.604
2023,Mexico City Grand Prix,ALB,FP2,0.76
2023,Mexico City Grand Prix,ZHO,FP2,0.729
2023,Mexico City Grand Prix,HUL,FP2,0.849
2023,Mexico City Grand Prix,OCO,FP2,0.391
2023,Mexico City Grand Prix,HAM,FP2,0.338
2023,Mexico City Grand Prix,SAI,FP2,0.571
2023,Mexico City Grand Prix,RUS,FP2,0.541
2023,Mexico City Grand Prix,BOT,FP2,0.269
2023,Mexico City Grand Prix,PIA,FP2,0.477
2023,Mexico City Grand Prix,VER,FP3,0.0
2023,Mexico City Grand Prix,SAR,FP3,0.831
2023,Mexico City Grand Prix,RIC,FP3,0.612
2023,Mexico City Grand Prix,NOR,FP3,0.593
2023,Mexico City Grand Prix,GAS,FP3,1.622
2023,Mexico City Grand Prix,PER,FP3,0.139
2023,Mexico City Grand Prix,ALO,FP3,1.584
2023,Mexico City Grand Prix,LEC,FP3,1.083
2023,Mexico City Grand Prix,STR,FP3,1.207
2023,Mexico City Grand Prix,MAG,FP3,1.686
2023,Mexico City Grand Prix,TSU,FP3,0.563
2023,Mexico City Grand Prix,ALB,FP3,0.07
2023,Mexico City Grand Prix,ZHO,FP3,1.03
2023,Mexico City Grand Prix,HUL,FP3,1.433
2023,Mexico City Grand Prix,OCO,FP3,1.952
2023,Mexico City Grand Prix,HAM,FP3,0.635
2023,Mexico City Grand Prix,SAI,FP3,1.406
2023,Mexico City Grand Prix,RUS,FP3,0.361
2023,Mexico City Grand Prix,BOT,FP3,0.55
2023,Mexico City Grand Prix,PIA,FP3,0.505
2023,São Paulo Grand Prix,VER,FP1,1.061
2023,São Paulo Grand Prix,SAR,FP1,0.847
2023,São Paulo Grand Prix,RIC,FP1,1.046
2023,São Paulo Grand Prix,NOR,FP1,1.897
2023,São Paulo Grand Prix,GAS,FP1,0.452
2023,São Paulo Grand Prix,PER,FP1,1.324
2023,São Paulo Grand Prix,ALO,FP1,0.883
2023,São Paulo Grand Prix,LEC,FP1,0.108
2023,São Paulo Grand Prix,STR,FP1,0.404
2023,São Paulo Grand Prix,MAG,FP1,0.86
2023,São Paulo Grand Prix,TSU,FP1,0.982
2023,São Paulo Grand Prix,ALB,FP1,0.312
2023,São Paulo Grand Prix,ZHO,FP1,0.749
2023,São Paulo Grand Prix,HUL,FP1,0.196
2023,São Paulo Grand Prix,OCO,FP1,1.047
2023,São Paulo Grand Prix,HAM,FP1,0.906
2023,São Paulo Grand Prix,SAI,FP1,0.0
2023,São Paulo Grand Prix,RUS,FP1,0.133
2023,São Paulo Grand Prix,BOT,FP1,1.28
2023,São Paulo Grand Prix,PIA,FP1,2.106
2023,Las Vegas Grand Prix,VER,FP1,3.488
2023,Las Vegas Grand Prix,RIC,FP1,7.741
2023,Las Vegas Grand Prix,NOR,FP1,8.038
2023,Las Vegas Grand Prix,GAS,FP1,7.344
2023,Las Vegas Grand Prix,PER,FP1,5.884
2023,Las Vegas Grand Prix,LEC,FP1,0.0
2023,Las Vegas Grand Prix,MAG,FP1,3.352
2023,Las Vegas Grand Prix,TSU,FP1,4.999
2023,Las Vegas Grand Prix,ALB,FP1,19.147
2023,Las Vegas Grand Prix,ZHO,FP1,7.913
2023,Las Vegas Grand Prix,HUL,FP1,2.537
2023,Las Vegas Grand Prix,OCO,FP1,4.456
2023,Las Vegas Grand Prix,HAM,FP1,7.604
2023,Las Vegas Grand Prix,SAI,FP1,4.915
2023,Las Vegas Grand Prix,RUS,FP1,4.588
2023,Las Vegas Grand Prix,BOT,FP1,6.238
2023,Las Vegas Grand Prix,PIA,FP1,22.698
2023,Las Vegas Grand Prix,VER,FP2,0.918
2023,Las Vegas Grand Prix,SAR,FP2,2.875
2023,Las Vegas Grand Prix,RIC,FP2,2.415
2023,Las Vegas Grand Prix,NOR,FP2,1.599
2023,Las Vegas Grand Prix,GAS,FP2,1.869
2023,Las Vegas Grand Prix,PER,FP2,0.82
2023,Las Vegas Grand Prix,ALO,FP2,0.528
2023,Las Vegas Grand Prix,LEC,FP2,0.0
2023,Las Vegas Grand Prix,STR,FP2,1.231
2023,Las Vegas Grand Prix,MAG,FP2,1.652
2023,Las Vegas Grand Prix,TSU,FP2,2.147
2023,Las Vegas Grand Prix,ALB,FP2,1.423
2023,Las Vegas Grand Prix,ZHO,FP2,2.391
2023,Las Vegas Grand Prix,HUL,FP2,1.224
2023,Las Vegas Grand Prix,OCO,FP2,1.976
2023,Las Vegas Grand Prix,HAM,FP2,1.398
2023,Las Vegas Grand Prix,SAI,FP2,0.517
2023,Las Vegas Grand Prix,RUS,FP2,1.625
2023,Las Vegas Grand Prix,BOT,FP2,0.864
2023,Las Vegas Grand Prix,PIA,FP2,1.722
2023,Las Vegas Grand Prix,VER,FP3,0.56
2023,Las Vegas Grand Prix,SAR,FP3,0.552
2023,Las Vegas Grand Prix,RIC,FP3,3.685
2023,Las Vegas Grand Prix,NOR,FP3,0.996
2023,Las Vegas Grand Prix,GAS,FP3,2.392
2023,Las Vegas Grand Prix,PER,FP3,0.613
2023,Las Vegas Grand Prix,ALO,FP3,0.695
2023,Las Vegas Grand Prix,LEC,FP3,1.815
2023,Las Vegas Grand Prix,STR,FP3,1.16
2023,Las Vegas Grand Prix,MAG,FP3,0.974
2023,Las Vegas Grand Prix,TSU,FP3,1.994
2023,Las Vegas Grand Prix,ALB,FP3,0.633
2023,Las Vegas Grand Prix,ZHO,FP3,1.788
2023,Las Vegas Grand Prix,HUL,FP3,1.019
2023,Las Vegas Grand Prix,OCO,FP3,1.204
2023,Las Vegas Grand Prix,HAM,FP3,0.76
2023,Las Vegas Grand Prix,SAI,FP3,1.846
2023,Las Vegas Grand Prix,RUS,FP3,0.0
2023,Las Vegas Grand Prix,BOT,FP3,0.815
2023,Las Vegas Grand Prix,PIA,FP3,0.398
2023,Abu Dhabi Grand Prix,SAR,FP1,0.67
2023,Abu Dhabi Grand Prix,RIC,FP1,0.361
2023,Abu Dhabi Grand Prix,GAS,FP1,0.648
2023,Abu Dhabi Grand Prix,STR,FP1,0.559
2023,Abu Dhabi Grand Prix,MAG,FP1,1.39
2023,Abu Dhabi Grand Prix,TSU,FP1,0.653
2023,Abu Dhabi Grand Prix,OWA,FP1,1.042
2023,Abu Dhabi Grand Prix,DRU,FP1,0.288
2023,Abu Dhabi Grand Prix,DEN,FP1,1.136
2023,Abu Dhabi Grand Prix,HAD,FP1,1.172
2023,Abu Dhabi Grand Prix,SHW,FP1,0.631
2023,Abu Dhabi Grand Prix,VES,FP1,0.743
2023,Abu Dhabi Grand Prix,OSU,FP1,1.388
2023,Abu Dhabi Grand Prix,BEA,FP1,1.497
2023,Abu Dhabi Grand Prix,SAI,FP1,0.604
2023,Abu Dhabi Grand Prix,DOO,FP1,0.793
2023,Abu Dhabi Grand Prix,RUS,FP1,0.0
2023,Abu Dhabi Grand Prix,BOT,FP1,0.381
2023,Abu Dhabi Grand Prix,PIA,FP1,0.593
2023,Abu Dhabi Grand Prix,POU,FP1,1.021
2023,Abu Dhabi Grand Prix,VER,FP2,0.173
2023,Abu Dhabi Grand Prix,SAR,FP2,1.85
2023,Abu Dhabi Grand Prix,RIC,FP2,0.658
2023,Abu Dhabi Grand Prix,NOR,FP2,0.043
2023,Abu Dhabi Grand Prix,GAS,FP2,0.512
2023,Abu Dhabi Grand Prix,PER,FP2,0.303
2023,Abu Dhabi Grand Prix,ALO,FP2,0.588
2023,Abu Dhabi Grand Prix,LEC,FP2,0.0
2023,Abu Dhabi Grand Prix,STR,FP2,0.683
2023,Abu Dhabi Grand Prix,MAG,FP2,1.604
2023,Abu Dhabi Grand Prix,TSU,FP2,0.86
2023,Abu Dhabi Grand Prix,ALB,FP2,1.272
2023,Abu Dhabi Grand Prix,ZHO,FP2,0.414
2023,Abu Dhabi Grand Prix,HUL,FP2,2.338
2023,Abu Dhabi Grand Prix,OCO,FP2,0.757
2023,Abu Dhabi Grand Prix,HAM,FP2,0.506
2023,Abu Dhabi Grand Prix,SAI,FP2,1.898
2023,Abu Dhabi Grand Prix,RUS,FP2,0.313
2023,Abu Dhabi Grand Prix,BOT,FP2,0.215
2023,Abu Dhabi Grand Prix,PIA,FP2,0.552
2023,Abu Dhabi Grand Prix,VER,FP3,0.735
2023,Abu Dhabi Grand Prix,SAR,FP3,0.787
2023,Abu Dhabi Grand Prix,RIC,FP3,1.179
2023,Abu Dhabi Grand Prix,NOR,FP3,0.095
2023,Abu Dhabi Grand Prix,GAS,FP3,0.885
2023,Abu Dhabi Grand Prix,PER,FP3,0.841
2023,Abu Dhabi Grand Prix,ALO,FP3,0.925
2023,Abu Dhabi Grand Prix,LEC,FP3,0.681
2023,Abu Dhabi Grand Prix,STR,FP3,0.987
2023,Abu Dhabi Grand Prix,MAG,FP3,1.234
2023,Abu Dhabi Grand Prix,TSU,FP3,0.804
2023,Abu Dhabi Grand Prix,ALB,FP3,0.511
2023,Abu Dhabi Grand Prix,ZHO,FP3,0.84
2023,Abu Dhabi Grand Prix,HUL,FP3,1.166
2023,Abu Dhabi Grand Prix,OCO,FP3,0.776
2023,Abu Dhabi Grand Prix,HAM,FP3,0.874
2023,Abu Dhabi Grand Prix,SAI,FP3,1.295
2023,Abu Dhabi Grand Prix,RUS,FP3,0.0
2023,Abu Dhabi Grand Prix,BOT,FP3,1.002
2023,Abu Dhabi Grand Prix,PIA,FP3,0.392
2024,Bahrain Grand Prix,VER,FP1,0.369
2024,Bahrain Grand Prix,SAR,FP1,1.344
